customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,monthly_revenue,annual_revenue,lifetime_value,usage_trend_3m,support_ticket_count,inactivity_score,revenue_risk_score,high_value_customer
6728-DKUCO,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,No,104.15,1249.8000000000002,7498.8,-0.12168820320936131,1,0.9009844160282898,93.8375269293464,1
9750-BOOHV,Female,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,No,30.15,361.79999999999995,964.8,-2.7462919170056557,2,0.3430784738932593,10.343815987881767,0
8597-CWYHH,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,No,94.35,1132.1999999999998,4057.0499999999997,-0.3996682637309433,1,0.2571863994429471,24.265536787442056,1
2848-YXSMW,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,No,19.4,232.79999999999998,1396.8,-0.07765355049324056,2,0.7745857227039766,15.026963020457146,1
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes,96.75,1161.0,5321.25,0.30525385787622816,1,0.5043861442380047,48.79935945502695,1
4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,No,57.95,695.4000000000001,3013.4,-0.3970250385728609,0,0.13553938290416057,7.8545072392961055,1
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,No,91.65,1099.8000000000002,3940.9500000000003,1.5163031103926363,0,0.08739900083468466,8.010118426498849,1
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,76.5,918.0,2830.5,0.188897730175019,3,0.0068270880010966595,0.5222722320838944,1
5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,No,54.6,655.2,3494.4,-0.6326104547870346,1,0.3798395513467536,20.739239503532747,1
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,89.85,1078.1999999999998,269.54999999999995,0.20623123106810123,3,0.8573428401616542,77.03225418852462,0
9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,31.05,372.6,1117.8,-1.1203332556625427,1,0.08473096237498823,2.6308963817433844,0
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,100.25,1203.0,1002.5,-0.5188812013656273,0,0.7695496127274738,77.14734867592925,0
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,No,20.65,247.79999999999998,846.65,-0.999522601591449,2,0.6818675143983598,14.08056417232613,0
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,85.2,1022.4000000000001,2300.4,0.6171156132637488,2,0.6529322871159443,55.62983086227846,1
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,99.8,1197.6,5588.8,1.2732660978405195,3,0.8547111272882825,85.3001705033706,1
2928-HLDBA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,No,20.7,248.39999999999998,124.19999999999999,-1.1724714697025453,2,0.6930337915748626,14.345799485599654,0
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,74.4,892.8000000000001,223.20000000000002,1.5784950318086168,0,0.25908237795872335,19.27572892012902,0
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,50.7,608.4000000000001,354.90000000000003,1.0414145323093351,2,0.8773485269520781,44.48157031647036,0
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,20.85,250.20000000000002,83.4,-1.9823847027798065,0,0.602802247351877,12.568426857286637,0
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,88.95,1067.4,2935.35,-0.686824621460045,2,0.9747929594514201,86.70783374320382,1
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,78.05,936.5999999999999,2107.35,2.0888470504761854,1,0.34588568988248924,26.996378095328286,1
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,23.55,282.6,1695.6000000000001,0.7159676437372173,2,0.5424024652156443,12.773578055828423,1
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,19.75,237.0,19.75,0.24052250516028723,3,0.7197743981478311,14.215544363419664,0
2639-UGMAZ,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,56.45,677.4000000000001,4007.9500000000003,1.2851438418191556,0,0.12996123927150893,7.3363119568766795,1
2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,85.95,1031.4,1117.3500000000001,-0.8829007624061698,1,0.17200222043166213,14.783590846101362,0
6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,58.6,703.2,1465.0,-3.068550255334099,3,0.6084547543426955,35.655448604481954,1
8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,50.55,606.5999999999999,3386.85,0.8419016186126798,0,0.5720007174927508,28.91463626925855,1
3091-FYHKI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,35.45,425.40000000000003,35.45,-0.46962078301729165,1,0.7525641321436779,26.678398484493382,0
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,44.35,532.2,88.7,1.2400900500175116,1,0.4726464231629267,20.9618688672758,0
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,25.7,308.4,1105.1,2.54188740772854,2,0.5802824152357277,14.9132580715582,0
7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,75.0,900.0,1725.0,-2.0429989479424258,0,0.9583607935056917,71.87705951292688,1
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No,20.2,242.39999999999998,1292.8,-0.9702634049115642,0,0.19877144270524705,4.0151831426459905,0
6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,19.6,235.20000000000002,1117.2,-0.18393781471970216,3,0.16301583604677805,3.19511038651685,0
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,70.45,845.4000000000001,70.45,-0.16432367267315276,3,0.6379934658715892,44.94663967065346,0
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,88.05,1056.6,6339.599999999999,-0.11010859881276139,1,0.7746668838885942,68.20941912639071,1
4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,71.15,853.8000000000001,569.2,0.9064379835945263,3,0.1749722154823966,12.44927313157252,0
1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,101.05,1212.6,6164.05,-0.7468757871786157,1,0.30675929419001857,30.998026677901375,1
2636-SJDOU,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,84.3,1011.5999999999999,5395.2,1.0513275140887484,1,0.5246451998933583,44.22759035101011,1
1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,No,23.95,287.4,1700.45,0.44644611021734876,3,0.6499590512394509,15.566519277184847,1
5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,99.05,1188.6,6438.25,-1.0452153952646008,1,0.022182475154520875,2.1971741640552924,1
6837-BJYDQ,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,No,19.6,235.20000000000002,58.800000000000004,-0.8025361854759651,0,0.5384325292892617,10.55327757406953,0
2135-RXIHG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,45.65,547.8,45.65,-0.07321112393312727,3,0.055949877051666874,2.5541118874085926,0
6440-DKQGE,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,64.5,774.0,1935.0,0.6995087257686514,2,0.17106449580525052,11.033659979438658,1
3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,69.5,834.0,1042.5,-0.7058040707108751,0,0.5702470036156093,39.63216675128485,0
3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,68.55,822.5999999999999,548.4,-0.7739666962511984,1,0.6015964225006315,41.239434762418284,0
3874-EQOEP,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,95.0,1140.0,665.0,-1.7352060892791945,1,0.737688704480868,70.08042692568246,0
1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,108.15,1297.8000000000002,7570.5,-0.6944948825860128,2,0.7860766693935289,85.01419179491016,1
9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,86.1,1033.1999999999998,5338.2,-3.568562029723342,3,0.3919181369802398,33.744151593998645,1
3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,No,19.7,236.39999999999998,118.19999999999999,-1.0288841771015869,1,0.09536338563234681,1.878658696957232,0
6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,80.9,970.8000000000001,1132.6000000000001,-1.0046945482210965,1,0.3515186908783281,28.437862092056744,0
9167-APMXZ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,84.15,1009.8000000000001,1851.3000000000002,1.0466562575426717,0,0.13019777644947506,10.956142888223326,1
2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,No,20.15,241.79999999999998,443.29999999999995,0.013002475329074233,3,0.13361379968055487,2.6923180635631803,0
6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024,No,64.25,771.0,1028.0,-0.28903659939992327,0,0.7707042655276422,49.51774906015101,0
7554-NEWDD,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,No,25.7,308.4,257.0,0.6831582945023518,2,0.2871890850230594,7.380759485092626,0
8992-VONJD,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,56.0,672.0,728.0,1.3658922499120993,2,0.191502501181135,10.724140066143558,0
0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,82.4,988.8000000000001,1648.0,1.2817464883833734,2,0.7282291011020111,60.006077930805716,1
4482-EWFMI,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No,69.7,836.4000000000001,139.4,-1.0614950868451274,0,0.8339080981740747,58.12339444273301,0
4648-YPBTM,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,73.9,886.8000000000001,3916.7000000000003,0.2215616013386336,0,0.2734881727355224,20.210775965155108,1
2907-ILJBN,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,No,20.6,247.20000000000002,226.60000000000002,0.35621304340215254,4,0.878512851543216,18.09736474179025,0
6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,No,19.9,238.79999999999998,1373.1,-0.16430237014432184,1,0.33411531922320736,6.648894852541826,0
3376-BMGFE,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273,Yes,70.9,850.8000000000001,283.6,-0.18038427247321198,1,0.7011392571840733,49.710773334350804,0
5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,89.05,1068.6,6411.599999999999,0.681131835137007,1,0.4171233074863139,37.14483053165625,1
3445-HXXGF,Male,1,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,45.3,543.5999999999999,2627.3999999999996,-0.0537528021595999,2,0.6505997395972217,29.472168203754144,1
1159-WFSGR,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,No,20.4,244.79999999999998,326.4,0.46509432255469413,1,0.2391638630084214,4.878942805371796,0
7654-YWJUF,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,84.25,1011.0,3622.75,1.0118620095757795,0,0.7968062134728572,67.13092348508822,1
1875-QIVME,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,104.4,1252.8000000000002,208.8,-1.5899679672375657,3,0.730874614918262,76.30330979746655,0
6727-IOTLZ,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,No,81.95,983.4000000000001,1147.3,0.6338104604941254,1,0.8649748816860834,70.88469155417454,0
0691-JVSYA,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,94.85,1138.1999999999998,5027.049999999999,-0.2193567829544441,0,0.22326606002871696,21.176785793723802,1
5918-VUKWP,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,No,20.55,246.60000000000002,657.6,-0.10849288921224538,1,0.09430084866978217,1.9378824401640236,0
1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,No,24.7,296.4,839.8,-1.6132762923845472,3,0.15791166961917358,3.9004182395935874,0
2656-FMOKZ,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,74.45,893.4000000000001,1116.75,0.026910179535586103,0,0.4359725784736558,32.458158467363674,0
2070-FNEXE,Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes,76.45,917.4000000000001,535.15,0.5651280923684234,2,0.7037444380452957,53.80126228856286,0
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,105.35,1264.1999999999998,1580.25,-0.647262992598633,3,0.2717343066355319,28.627209204053283,1
3712-PKXZA,Male,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252,No,20.55,246.60000000000002,1253.55,0.013042218555602333,1,0.7340043595957834,15.083789589693348,0
6317-YPKDH,Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes,29.95,359.4,29.95,-0.05323870777675712,0,0.12970133483453639,3.8845549782943647,0
6582-OIVSP,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,No,45.3,543.5999999999999,45.3,0.6295702781158279,5,0.8067467829510181,36.545629267681115,0
9367-WXLCH,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Yes,84.5,1014.0,676.0,-0.551457269123363,1,0.511983257102139,43.26258522513074,0
5524-KHNJP,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,No,74.75,897.0,2466.75,-0.5077160522249904,1,0.5859209796731464,43.79759323056769,1
1918-ZBFQJ,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,Yes,79.25,951.0,1030.25,-1.4399963240687292,4,0.2423823593466794,19.208801978224344,0
1024-GUALD,Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,Yes,24.8,297.6,24.8,-0.8229546305240192,2,0.4217480380691633,10.45935134411525,0
4827-USJHP,Male,0,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,1023.85,No,51.8,621.5999999999999,1036.0,-1.1313237467262685,2,0.22309635291858498,11.556391081182701,0
8167-GJLRN,Male,0,No,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,82.15,No,30.4,364.79999999999995,91.19999999999999,0.7800824516394693,0,0.5769985721805779,17.54075659428957,0
0956-SYCWG,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.65,244.8,No,19.65,235.79999999999998,255.45,-1.1331585695156285,3,0.4914475603785937,9.656944561439365,0
8017-UVSZU,Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,2379.1,No,56.6,679.2,2264.0,0.3293584613918488,1,0.24290050363785376,13.748168505902523,1
7100-FQPRV,Male,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,No,71.9,862.8000000000001,3091.7000000000003,-0.12959172188746068,1,0.29451170004215077,21.17539123303064,1
2472-OVKUP,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.0,531,Yes,91.0,1092.0,546.0,-1.9381164652965186,2,0.6045987224104201,55.018483739348234,0
2984-RGEYA,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1375.4,No,19.75,237.0,1362.75,-0.8432141999007357,1,0.5558816828894686,10.978663237067005,0
9680-NIAUV,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,No,109.7,1316.4,7898.400000000001,1.0268627681523061,2,0.10002352049082941,10.972580197843987,1
2146-EGVDT,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,1192.7,No,19.3,231.60000000000002,1138.7,0.25675315718537123,2,0.27789169481392084,5.363309709908672,0
